p;q;time
0.35575;0.21244;2016-02-11T07:45:00Z
0.380938;0.1927696;2016-02-11T08:00:00Z
0.279872;0.1830136;2016-02-11T08:15:00Z
0.293556;0.1987496;2016-02-11T08:30:00Z
0.291534;0.1948152;2016-02-11T08:45:00Z
0.28376;0.1751448;2016-02-11T09:00:00Z
0.293556;0.1652312;2016-02-11T09:15:00Z
0.244888;0.188836;2016-02-11T09:30:00Z
0.262458;0.2085064;2016-02-11T09:45:00Z
0.281894;0.2281768;2016-02-11T10:00:00Z
0.47625;0.2989896;2016-02-11T10:15:00Z
0.647282;0.2892336;2016-02-11T10:30:00Z
0.526782;0.2793192;2016-02-11T10:45:00Z
0.76001;0.2989896;2016-02-11T11:00:00Z
0.748348;0.2596488;2016-02-11T11:15:00Z
0.520874;0.2971016;2016-02-11T11:30:00Z
0.608412;0.3068584;2016-02-11T11:45:00Z
0.921246;0.31866;2016-02-11T12:00:00Z
1.014538;0.3540672;2016-02-11T12:15:00Z
0.938816;0.3658696;2016-02-11T12:30:00Z
0.713364;0.3501328;2016-02-11T12:45:00Z
0.975666;0.3580008;2016-02-11T13:00:00Z
0.80852;0.3225944;2016-02-11T13:15:00Z
0.54031;0.3364424;2016-02-11T13:30:00Z
0.493664;0.295056;2016-02-11T13:45:00Z
0.460702;0.3403768;2016-02-11T14:00:00Z
0.55788;0.308904;2016-02-11T14:15:00Z
0.7541;0.3265288;2016-02-11T14:30:00Z
0.305216;0.2675176;2016-02-11T14:45:00Z
0.380938;0.302924;2016-02-11T15:00:00Z
0.289668;0.2714512;2016-02-11T15:15:00Z
0.318744;0.3049696;2016-02-11T15:30:00Z
0.291534;0.2714512;2016-02-11T15:45:00Z
0.326518;0.3265288;2016-02-11T16:00:00Z
0.279872;0.2596488;2016-02-11T16:15:00Z
0.291534;0.301036;2016-02-11T16:30:00Z
0.408148;0.2734968;2016-02-11T16:45:00Z
0.728912;0.2577608;2016-02-11T17:00:00Z
0.379072;0.2931672;2016-02-11T17:15:00Z
0.474228;0.2911216;2016-02-11T17:30:00Z
0.791106;0.2793192;2016-02-11T17:45:00Z
0.386846;0.2675176;2016-02-11T18:00:00Z
1.117624;0.3501328;2016-02-11T18:15:00Z
0.89015;0.3422648;2016-02-11T18:30:00Z
0.91736;0.3461992;2016-02-11T18:45:00Z
1.049522;0.3875856;2016-02-11T19:00:00Z
0.960118;0.3679152;2016-02-11T19:15:00Z
1.125398;0.3482448;2016-02-11T19:30:00Z
1.121512;0.3600472;2016-02-11T19:45:00Z
0.70559;0.3679152;2016-02-11T20:00:00Z
0.612298;0.3757832;2016-02-11T20:15:00Z
0.625826;0.3954536;2016-02-11T20:30:00Z
0.757988;0.3639808;2016-02-11T20:45:00Z
0.631734;0.3561128;2016-02-11T21:00:00Z
0.598616;0.32464;2016-02-11T21:15:00Z
0.627848;0.3482448;2016-02-11T21:30:00Z
0.643396;0.3443104;2016-02-11T21:45:00Z
0.53067;0.308904;2016-02-11T22:00:00Z
0.435358;0.2971016;2016-02-11T22:15:00Z
0.357614;0.210552;2016-02-11T22:30:00Z
0.454792;0.2517808;2016-02-11T22:45:00Z
0.406282;0.1987496;2016-02-11T23:00:00Z
0.361502;0.21244;2016-02-11T23:15:00Z
0.35575;0.2360448;2016-02-11T23:30:00Z
0.32854;0.234156;2016-02-11T23:45:00Z
0.233228;0.1908816;2016-02-12T00:00:00Z
0.209904;0.2006376;2016-02-12T00:15:00Z
0.188602;0.1730992;2016-02-12T00:30:00Z
0.176942;0.1436728;2016-02-12T00:45:00Z
0.194356;0.1691656;2016-02-12T01:00:00Z
0.173054;0.1515408;2016-02-12T01:15:00Z
0.17492;0.1554744;2016-02-12T01:30:00Z
0.17492;0.1494952;2016-02-12T01:45:00Z
0.17492;0.1397384;2016-02-12T02:00:00Z
0.16528;0.1416272;2016-02-12T02:15:00Z
0.16528;0.1416272;2016-02-12T02:30:00Z
0.16528;0.1515408;2016-02-12T02:45:00Z
0.196378;0.1594088;2016-02-12T03:00:00Z
0.14771;0.127936;2016-02-12T03:15:00Z
0.176942;0.1515408;2016-02-12T03:30:00Z
0.155484;0.1318704;2016-02-12T03:45:00Z
0.173054;0.1476064;2016-02-12T04:00:00Z
0.173054;0.1376928;2016-02-12T04:15:00Z
0.13605;0.1161336;2016-02-12T04:30:00Z
0.182694;0.1594088;2016-02-12T04:45:00Z
0.173054;0.1573632;2016-02-12T05:00:00Z
0.211926;0.1476064;2016-02-12T05:15:00Z
0.194356;0.1376928;2016-02-12T05:30:00Z
0.184716;0.1298248;2016-02-12T05:45:00Z
0.386846;0.1730992;2016-02-12T06:00:00Z
0.544196;0.1652312;2016-02-12T06:15:00Z
0.336314;0.1751448;2016-02-12T06:30:00Z
0.363524;0.1927696;2016-02-12T06:45:00Z
0.614164;0.1751448;2016-02-12T07:00:00Z
0.39462;0.2321104;2016-02-12T07:15:00Z
0.330406;0.1908816;2016-02-12T07:30:00Z
0.275986;0.1927696;2016-02-12T07:45:00Z
0.28376;0.204572;2016-02-12T08:00:00Z
0.250796;0.1751448;2016-02-12T08:15:00Z
0.266346;0.1691656;2016-02-12T08:30:00Z
0.3402;0.1790792;2016-02-12T08:45:00Z
0.248776;0.1652312;2016-02-12T09:00:00Z
0.250796;0.1534288;2016-02-12T09:15:00Z
0.32854;0.2144856;2016-02-12T09:30:00Z
0.264324;0.1927696;2016-02-12T09:45:00Z
0.293556;0.2302224;2016-02-12T10:00:00Z
0.538444;0.301036;2016-02-12T10:15:00Z
1.018424;0.3343968;2016-02-12T10:30:00Z
0.802768;0.3128376;2016-02-12T10:45:00Z
1.156496;0.3049696;2016-02-12T11:00:00Z
1.125398;0.2971016;2016-02-12T11:15:00Z
0.960118;0.3225944;2016-02-12T11:30:00Z
1.216668;0.3679152;2016-02-12T11:45:00Z
1.078754;0.3776712;2016-02-12T12:00:00Z
0.975666;0.3954536;2016-02-12T12:15:00Z
1.150586;0.3718488;2016-02-12T12:30:00Z
0.936796;0.3285744;2016-02-12T12:45:00Z
1.033974;0.3482448;2016-02-12T13:00:00Z
1.002876;0.3658696;2016-02-12T13:15:00Z
0.938816;0.3639808;2016-02-12T13:30:00Z
0.857188;0.401276;2016-02-12T13:45:00Z
0.78131;0.399388;2016-02-12T14:00:00Z
0.548084;0.3679152;2016-02-12T14:15:00Z
0.516986;0.3383304;2016-02-12T14:30:00Z
0.553992;0.3797176;2016-02-12T14:45:00Z
0.501438;0.3285744;2016-02-12T15:00:00Z
0.42183;0.32464;2016-02-12T15:15:00Z
0.390734;0.31866;2016-02-12T15:30:00Z
0.396486;0.332508;2016-02-12T15:45:00Z
0.388712;0.3343968;2016-02-12T16:00:00Z
0.598616;0.3285744;2016-02-12T16:15:00Z
0.482002;0.3068584;2016-02-12T16:30:00Z
0.351862;0.2695632;2016-02-12T16:45:00Z
0.43147;0.2989896;2016-02-12T17:00:00Z
0.402394;0.287188;2016-02-12T17:15:00Z
0.37705;0.3147264;2016-02-12T17:30:00Z
0.363524;0.2852992;2016-02-12T17:45:00Z
0.414056;0.308904;2016-02-12T18:00:00Z
0.588976;0.399388;2016-02-12T18:15:00Z
1.047656;0.3875856;2016-02-12T18:30:00Z
0.74446;0.3737376;2016-02-12T18:45:00Z
0.647282;0.393408;2016-02-12T19:00:00Z
0.682266;0.4130784;2016-02-12T19:15:00Z
0.785198;0.3797176;2016-02-12T19:30:00Z
0.837752;0.407256;2016-02-12T19:45:00Z
0.71523;0.399388;2016-02-12T20:00:00Z
0.756122;0.4130784;2016-02-12T20:15:00Z
0.761876;0.415124;2016-02-12T20:30:00Z
0.98344;0.4347944;2016-02-12T20:45:00Z
0.668584;0.409144;2016-02-12T21:00:00Z
0.56954;0.3521784;2016-02-12T21:15:00Z
0.56954;0.3639808;2016-02-12T21:30:00Z
0.629714;0.3679152;2016-02-12T21:45:00Z
0.480136;0.3521784;2016-02-12T22:00:00Z
0.410168;0.2989896;2016-02-12T22:15:00Z
0.361502;0.2498928;2016-02-12T22:30:00Z
0.316878;0.2085064;2016-02-12T22:45:00Z
0.375184;0.180968;2016-02-12T23:00:00Z
0.252662;0.1515408;2016-02-12T23:15:00Z
0.248776;0.1672768;2016-02-12T23:30:00Z
0.250796;0.1612976;2016-02-12T23:45:00Z
0.250796;0.180968;2016-02-13T00:00:00Z
0.19249;0.1455608;2016-02-13T00:15:00Z
0.190468;0.1476064;2016-02-13T00:30:00Z
0.176942;0.1376928;2016-02-13T00:45:00Z
0.196378;0.1494952;2016-02-13T01:00:00Z
0.167146;0.1397384;2016-02-13T01:15:00Z
0.173054;0.1476064;2016-02-13T01:30:00Z
0.198244;0.1672768;2016-02-13T01:45:00Z
0.188602;0.1672768;2016-02-13T02:00:00Z
0.169168;0.1376928;2016-02-13T02:15:00Z
0.194356;0.1594088;2016-02-13T02:30:00Z
0.161394;0.1397384;2016-02-13T02:45:00Z
0.171034;0.1455608;2016-02-13T03:00:00Z
0.16528;0.1397384;2016-02-13T03:15:00Z
0.163258;0.1397384;2016-02-13T03:30:00Z
0.176942;0.1573632;2016-02-13T03:45:00Z
0.178808;0.1573632;2016-02-13T04:00:00Z
0.157506;0.127936;2016-02-13T04:15:00Z
0.17492;0.1436728;2016-02-13T04:30:00Z
0.141958;0.1122;2016-02-13T04:45:00Z
0.178808;0.1494952;2016-02-13T05:00:00Z
0.190468;0.127936;2016-02-13T05:15:00Z
0.173054;0.1258904;2016-02-13T05:30:00Z
0.208038;0.1633432;2016-02-13T05:45:00Z
0.180828;0.1476064;2016-02-13T06:00:00Z
0.169168;0.1337584;2016-02-13T06:15:00Z
0.206018;0.1612976;2016-02-13T06:30:00Z
0.330406;0.135804;2016-02-13T06:45:00Z
0.621938;0.1927696;2016-02-13T07:00:00Z
0.375184;0.196704;2016-02-13T07:15:00Z
0.336314;0.2163744;2016-02-13T07:30:00Z
0.299308;0.202684;2016-02-13T07:45:00Z
0.28578;0.2163744;2016-02-13T08:00:00Z
0.289668;0.2163744;2016-02-13T08:15:00Z
0.829978;0.21842;2016-02-13T08:30:00Z
0.482002;0.1927696;2016-02-13T08:45:00Z
0.27412;0.1987496;2016-02-13T09:00:00Z
0.462568;0.1869472;2016-02-13T09:15:00Z
0.272098;0.210552;2016-02-13T09:30:00Z
0.250796;0.2006376;2016-02-13T09:45:00Z
0.243022;0.202684;2016-02-13T10:00:00Z
0.600638;0.2892336;2016-02-13T10:15:00Z
0.746326;0.31866;2016-02-13T10:30:00Z
0.435358;0.2695632;2016-02-13T10:45:00Z
0.629714;0.2813656;2016-02-13T11:00:00Z
0.484024;0.2498928;2016-02-13T11:15:00Z
0.435358;0.287188;2016-02-13T11:30:00Z
0.65117;0.3285744;2016-02-13T11:45:00Z
0.703568;0.3501328;2016-02-13T12:00:00Z
0.765762;0.3521784;2016-02-13T12:15:00Z
0.684132;0.3540672;2016-02-13T12:30:00Z
0.649148;0.3639808;2016-02-13T12:45:00Z
0.903832;0.3797176;2016-02-13T13:00:00Z
0.932908;0.3561128;2016-02-13T13:15:00Z
0.645262;0.3619352;2016-02-13T13:30:00Z
0.699682;0.3757832;2016-02-13T13:45:00Z
0.546218;0.3540672;2016-02-13T14:00:00Z
0.70559;0.3343968;2016-02-13T14:15:00Z
0.522896;0.3265288;2016-02-13T14:30:00Z
0.851278;0.2832536;2016-02-13T14:45:00Z
0.857188;0.3128376;2016-02-13T15:00:00Z
0.575294;0.3225944;2016-02-13T15:15:00Z
0.511234;0.3225944;2016-02-13T15:30:00Z
0.396486;0.2989896;2016-02-13T15:45:00Z
0.614164;0.3207064;2016-02-13T16:00:00Z
0.398508;0.3128376;2016-02-13T16:15:00Z
0.433492;0.32464;2016-02-13T16:30:00Z
0.870714;0.3718488;2016-02-13T16:45:00Z
0.913472;0.3482448;2016-02-13T17:00:00Z
0.839618;0.3639808;2016-02-13T17:15:00Z
0.802768;0.3954536;2016-02-13T17:30:00Z
0.79888;0.3679152;2016-02-13T17:45:00Z
1.181684;0.3875856;2016-02-13T18:00:00Z
0.901812;0.401276;2016-02-13T18:15:00Z
1.276996;0.3619352;2016-02-13T18:30:00Z
1.45969;0.3875856;2016-02-13T18:45:00Z
1.19148;0.4033216;2016-02-13T19:00:00Z
1.096168;0.38554;2016-02-13T19:15:00Z
1.035994;0.407256;2016-02-13T19:30:00Z
0.987328;0.4130784;2016-02-13T19:45:00Z
1.243878;0.417012;2016-02-13T20:00:00Z
1.263314;0.4209464;2016-02-13T20:15:00Z
1.123378;0.4347944;2016-02-13T20:30:00Z
0.956232;0.4052104;2016-02-13T20:45:00Z
0.882376;0.407256;2016-02-13T21:00:00Z
0.670606;0.3915192;2016-02-13T21:15:00Z
0.639508;0.3658696;2016-02-13T21:30:00Z
0.74244;0.3797176;2016-02-13T21:45:00Z
0.602504;0.3776712;2016-02-13T22:00:00Z
0.674492;0.393408;2016-02-13T22:15:00Z
0.67838;0.3679152;2016-02-13T22:30:00Z
0.625826;0.3718488;2016-02-13T22:45:00Z
0.516986;0.2517808;2016-02-13T23:00:00Z
0.375184;0.21244;2016-02-13T23:15:00Z
0.443132;0.2439128;2016-02-13T23:30:00Z
0.398508;0.2635832;2016-02-13T23:45:00Z
0.392598;0.2675176;2016-02-14T00:00:00Z
0.45868;0.2734968;2016-02-14T00:15:00Z
0.31097;0.234156;2016-02-14T00:30:00Z
0.279872;0.2163744;2016-02-14T00:45:00Z
0.254684;0.2163744;2016-02-14T01:00:00Z
0.24691;0.2006376;2016-02-14T01:15:00Z
0.250796;0.202684;2016-02-14T01:30:00Z
0.243022;0.1770336;2016-02-14T01:45:00Z
0.22934;0.1770336;2016-02-14T02:00:00Z
0.215812;0.1770336;2016-02-14T02:15:00Z
0.188602;0.1594088;2016-02-14T02:30:00Z
0.196378;0.1751448;2016-02-14T02:45:00Z
0.186582;0.1672768;2016-02-14T03:00:00Z
0.208038;0.1672768;2016-02-14T03:15:00Z
0.180828;0.1534288;2016-02-14T03:30:00Z
0.182694;0.1494952;2016-02-14T03:45:00Z
0.184716;0.1573632;2016-02-14T04:00:00Z
0.190468;0.1691656;2016-02-14T04:15:00Z
0.194356;0.1770336;2016-02-14T04:30:00Z
0.196378;0.1633432;2016-02-14T04:45:00Z
0.194356;0.1633432;2016-02-14T05:00:00Z
0.209904;0.1476064;2016-02-14T05:15:00Z
0.198244;0.1376928;2016-02-14T05:30:00Z
0.28376;0.1790792;2016-02-14T05:45:00Z
0.497552;0.1730992;2016-02-14T06:00:00Z
0.441266;0.1948152;2016-02-14T06:15:00Z
0.320764;0.2223544;2016-02-14T06:30:00Z
0.412034;0.234156;2016-02-14T06:45:00Z
0.396486;0.2675176;2016-02-14T07:00:00Z
0.347974;0.2302224;2016-02-14T07:15:00Z
0.347974;0.2557152;2016-02-14T07:30:00Z
0.375184;0.2635832;2016-02-14T07:45:00Z
0.351862;0.2734968;2016-02-14T08:00:00Z
0.307082;0.2281768;2016-02-14T08:15:00Z
0.316878;0.2380904;2016-02-14T08:30:00Z
0.31097;0.226288;2016-02-14T08:45:00Z
0.373164;0.2478472;2016-02-14T09:00:00Z
0.5131;0.2498928;2016-02-14T09:15:00Z
0.48589;0.2695632;2016-02-14T09:30:00Z
0.519008;0.3265288;2016-02-14T09:45:00Z
0.497552;0.32464;2016-02-14T10:00:00Z
0.484024;0.3422648;2016-02-14T10:15:00Z
0.746326;0.3364424;2016-02-14T10:30:00Z
0.791106;0.3403768;2016-02-14T10:45:00Z
0.728912;0.31866;2016-02-14T11:00:00Z
0.761876;0.3658696;2016-02-14T11:15:00Z
0.919382;0.3875856;2016-02-14T11:30:00Z
0.66081;0.393408;2016-02-14T11:45:00Z
0.843504;0.4465968;2016-02-14T12:00:00Z
1.249786;0.4426624;2016-02-14T12:15:00Z
1.088394;0.4623328;2016-02-14T12:30:00Z
1.102076;0.4820032;2016-02-14T12:45:00Z
1.096168;0.4642216;2016-02-14T13:00:00Z
1.205006;0.4387288;2016-02-14T13:15:00Z
1.125398;0.4642216;2016-02-14T13:30:00Z
1.197232;0.4209464;2016-02-14T13:45:00Z
0.954366;0.4859376;2016-02-14T14:00:00Z
1.131152;0.5016736;2016-02-14T14:15:00Z
0.691908;0.4445512;2016-02-14T14:30:00Z
0.468476;0.3915192;2016-02-14T14:45:00Z
0.707456;0.3894736;2016-02-14T15:00:00Z
0.699682;0.3894736;2016-02-14T15:15:00Z
0.79686;0.4327488;2016-02-14T15:30:00Z
1.018424;0.422992;2016-02-14T15:45:00Z
0.66081;0.43086;2016-02-14T16:00:00Z
0.60639;0.4288144;2016-02-14T16:15:00Z
0.713364;0.4269264;2016-02-14T16:30:00Z
0.734666;0.4269264;2016-02-14T16:45:00Z
0.577314;0.4130784;2016-02-14T17:00:00Z
0.8533;0.3639808;2016-02-14T17:15:00Z
0.520874;0.3954536;2016-02-14T17:30:00Z
0.791106;0.3836512;2016-02-14T17:45:00Z
0.931042;0.417012;2016-02-14T18:00:00Z
1.290524;0.3443104;2016-02-14T18:15:00Z
0.897924;0.3915192;2016-02-14T18:30:00Z
0.88051;0.407256;2016-02-14T18:45:00Z
1.208894;0.4387288;2016-02-14T19:00:00Z
1.068958;0.4269264;2016-02-14T19:15:00Z
1.00101;0.422992;2016-02-14T19:30:00Z
1.059318;0.415124;2016-02-14T19:45:00Z
0.812408;0.407256;2016-02-14T20:00:00Z
0.86294;0.399388;2016-02-14T20:15:00Z
0.77167;0.3679152;2016-02-14T20:30:00Z
0.612298;0.3973416;2016-02-14T20:45:00Z
0.577314;0.332508;2016-02-14T21:00:00Z
0.690042;0.401276;2016-02-14T21:15:00Z
0.719116;0.3757832;2016-02-14T21:30:00Z
0.54233;0.3540672;2016-02-14T21:45:00Z
0.519008;0.3364424;2016-02-14T22:00:00Z
0.359636;0.2517808;2016-02-14T22:15:00Z
0.345954;0.21244;2016-02-14T22:30:00Z
0.303196;0.2281768;2016-02-14T22:45:00Z
0.29542;0.1672768;2016-02-14T23:00:00Z
0.248776;0.1672768;2016-02-14T23:15:00Z
0.29542;0.2163744;2016-02-14T23:30:00Z
0.22934;0.1790792;2016-02-14T23:45:00Z
0.231362;0.1751448;2016-02-15T00:00:00Z
0.200264;0.1652312;2016-02-15T00:15:00Z
0.206018;0.1672768;2016-02-15T00:30:00Z
0.19249;0.1515408;2016-02-15T00:45:00Z
0.143824;0.114088;2016-02-15T01:00:00Z
0.178808;0.1534288;2016-02-15T01:15:00Z
0.143824;0.1258904;2016-02-15T01:30:00Z
0.167146;0.1416272;2016-02-15T01:45:00Z
0.143824;0.10622;2016-02-15T02:00:00Z
0.198244;0.1691656;2016-02-15T02:15:00Z
0.163258;0.1397384;2016-02-15T02:30:00Z
0.169168;0.1397384;2016-02-15T02:45:00Z
0.153618;0.1298248;2016-02-15T03:00:00Z
0.16528;0.1397384;2016-02-15T03:15:00Z
0.159372;0.1337584;2016-02-15T03:30:00Z
0.161394;0.1318704;2016-02-15T03:45:00Z
0.134184;0.10622;2016-02-15T04:00:00Z
0.159372;0.1337584;2016-02-15T04:15:00Z
0.14771;0.1298248;2016-02-15T04:30:00Z
0.178808;0.1554744;2016-02-15T04:45:00Z
0.149732;0.1219568;2016-02-15T05:00:00Z
0.204152;0.1318704;2016-02-15T05:15:00Z
0.20213;0.135804;2016-02-15T05:30:00Z
0.196378;0.1494952;2016-02-15T05:45:00Z
0.495686;0.1633432;2016-02-15T06:00:00Z
0.437378;0.1652312;2016-02-15T06:15:00Z
0.390734;0.1594088;2016-02-15T06:30:00Z
0.28578;0.1712112;2016-02-15T06:45:00Z
0.336314;0.2223544;2016-02-15T07:00:00Z
0.592864;0.2281768;2016-02-15T07:15:00Z
0.28376;0.204572;2016-02-15T07:30:00Z
0.291534;0.1849016;2016-02-15T07:45:00Z
0.519008;0.1770336;2016-02-15T08:00:00Z
0.30133;0.1494952;2016-02-15T08:15:00Z
0.460702;0.1869472;2016-02-15T08:30:00Z
0.56752;0.1515408;2016-02-15T08:45:00Z
0.25655;0.1494952;2016-02-15T09:00:00Z
0.248776;0.180968;2016-02-15T09:15:00Z
0.258572;0.1987496;2016-02-15T09:30:00Z
0.266346;0.2144856;2016-02-15T09:45:00Z
0.332426;0.2577608;2016-02-15T10:00:00Z
0.266346;0.2085064;2016-02-15T10:15:00Z
0.250796;0.204572;2016-02-15T10:30:00Z
0.27412;0.2066176;2016-02-15T10:45:00Z
0.45868;0.210552;2016-02-15T11:00:00Z
0.728912;0.1751448;2016-02-15T11:15:00Z
0.559746;0.1948152;2016-02-15T11:30:00Z
0.414056;0.2163744;2016-02-15T11:45:00Z
0.571406;0.2302224;2016-02-15T12:00:00Z
0.414056;0.2321104;2016-02-15T12:15:00Z
0.544196;0.2163744;2016-02-15T12:30:00Z
0.76001;0.2006376;2016-02-15T12:45:00Z
0.42183;0.1908816;2016-02-15T13:00:00Z
0.412034;0.21244;2016-02-15T13:15:00Z
0.42183;0.204572;2016-02-15T13:30:00Z
0.501438;0.202684;2016-02-15T13:45:00Z
0.559746;0.2006376;2016-02-15T14:00:00Z
0.363524;0.1869472;2016-02-15T14:15:00Z
0.400374;0.2281768;2016-02-15T14:30:00Z
0.419808;0.2066176;2016-02-15T14:45:00Z
0.456814;0.1849016;2016-02-15T15:00:00Z
0.227474;0.2066176;2016-02-15T15:15:00Z
0.213792;0.1869472;2016-02-15T15:30:00Z
0.250796;0.1987496;2016-02-15T15:45:00Z
0.235248;0.1908816;2016-02-15T16:00:00Z
0.227474;0.1908816;2016-02-15T16:15:00Z
0.264324;0.226288;2016-02-15T16:30:00Z
0.209904;0.1712112;2016-02-15T16:45:00Z
0.254684;0.21842;2016-02-15T17:00:00Z
0.24691;0.1987496;2016-02-15T17:15:00Z
0.243022;0.202684;2016-02-15T17:30:00Z
0.198244;0.1652312;2016-02-15T17:45:00Z
0.204152;0.1672768;2016-02-15T18:00:00Z
0.2197;0.1730992;2016-02-15T18:15:00Z
0.19249;0.1554744;2016-02-15T18:30:00Z
0.198244;0.1612976;2016-02-15T18:45:00Z
0.213792;0.1633432;2016-02-15T19:00:00Z
0.211926;0.1672768;2016-02-15T19:15:00Z
0.204152;0.1652312;2016-02-15T19:30:00Z
0.211926;0.1770336;2016-02-15T19:45:00Z
0.270232;0.2085064;2016-02-15T20:00:00Z
0.213792;0.1633432;2016-02-15T20:15:00Z
0.223588;0.1790792;2016-02-15T20:30:00Z
0.198244;0.1594088;2016-02-15T20:45:00Z
0.211926;0.1573632;2016-02-15T21:00:00Z
0.208038;0.1258904;2016-02-15T21:15:00Z
0.223588;0.1376928;2016-02-15T21:30:00Z
0.262458;0.1730992;2016-02-15T21:45:00Z
0.225452;0.1494952;2016-02-15T22:00:00Z
0.231362;0.1691656;2016-02-15T22:15:00Z
0.231362;0.1612976;2016-02-15T22:30:00Z
0.244888;0.1712112;2016-02-15T22:45:00Z
0.262458;0.1376928;2016-02-15T23:00:00Z
0.268212;0.1869472;2016-02-15T23:15:00Z
0.27412;0.1830136;2016-02-15T23:30:00Z
0.266346;0.1790792;2016-02-15T23:45:00Z
0.254684;0.1691656;2016-02-16T00:00:00Z
0.24691;0.1712112;2016-02-16T00:15:00Z
0.25655;0.1948152;2016-02-16T00:30:00Z
0.206018;0.1494952;2016-02-16T00:45:00Z
0.206018;0.1534288;2016-02-16T01:00:00Z
0.225452;0.1712112;2016-02-16T01:15:00Z
0.20213;0.1573632;2016-02-16T01:30:00Z
0.180828;0.1494952;2016-02-16T01:45:00Z
0.171034;0.1534288;2016-02-16T02:00:00Z
0.167146;0.1476064;2016-02-16T02:15:00Z
0.157506;0.1298248;2016-02-16T02:30:00Z
0.169168;0.135804;2016-02-16T02:45:00Z
0.153618;0.1337584;2016-02-16T03:00:00Z
0.169168;0.1455608;2016-02-16T03:15:00Z
0.176942;0.1494952;2016-02-16T03:30:00Z
0.167146;0.1436728;2016-02-16T03:45:00Z
0.163258;0.1318704;2016-02-16T04:00:00Z
0.161394;0.1337584;2016-02-16T04:15:00Z
0.161394;0.1318704;2016-02-16T04:30:00Z
0.130296;0.10622;2016-02-16T04:45:00Z
0.16528;0.1397384;2016-02-16T05:00:00Z
0.186582;0.1161336;2016-02-16T05:15:00Z
0.217678;0.1416272;2016-02-16T05:30:00Z
0.213792;0.1612976;2016-02-16T05:45:00Z
0.305216;0.127936;2016-02-16T06:00:00Z
0.588976;0.1751448;2016-02-16T06:15:00Z
0.347974;0.1633432;2016-02-16T06:30:00Z
0.32854;0.1869472;2016-02-16T06:45:00Z
0.291534;0.1830136;2016-02-16T07:00:00Z
0.33818;0.2144856;2016-02-16T07:15:00Z
0.35575;0.234156;2016-02-16T07:30:00Z
0.369276;0.2380904;2016-02-16T07:45:00Z
0.484024;0.2223544;2016-02-16T08:00:00Z
0.371298;0.2399784;2016-02-16T08:15:00Z
0.318744;0.2380904;2016-02-16T08:30:00Z
0.314856;0.2085064;2016-02-16T08:45:00Z
0.326518;0.1987496;2016-02-16T09:00:00Z
0.36741;0.2144856;2016-02-16T09:15:00Z
0.462568;0.2459584;2016-02-16T09:30:00Z
0.357614;0.2420248;2016-02-16T09:45:00Z
0.309104;0.2459584;2016-02-16T10:00:00Z
0.379072;0.295056;2016-02-16T10:15:00Z
0.460702;0.2734968;2016-02-16T10:30:00Z
0.532536;0.2734968;2016-02-16T10:45:00Z
0.740574;0.302924;2016-02-16T11:00:00Z
0.614164;0.2459584;2016-02-16T11:15:00Z
0.52476;0.2793192;2016-02-16T11:30:00Z
0.464588;0.308904;2016-02-16T11:45:00Z
0.581202;0.31866;2016-02-16T12:00:00Z
0.65117;0.3482448;2016-02-16T12:15:00Z
0.697816;0.3580008;2016-02-16T12:30:00Z
0.752236;0.3461992;2016-02-16T12:45:00Z
0.71523;0.3403768;2016-02-16T13:00:00Z
0.71523;0.3304624;2016-02-16T13:15:00Z
0.78722;0.316772;2016-02-16T13:30:00Z
0.522896;0.3343968;2016-02-16T13:45:00Z
0.936796;0.3443104;2016-02-16T14:00:00Z
0.536422;0.308904;2016-02-16T14:15:00Z
0.548084;0.2753856;2016-02-16T14:30:00Z
0.775558;0.2714512;2016-02-16T14:45:00Z
0.827956;0.2635832;2016-02-16T15:00:00Z
0.818316;0.2557152;2016-02-16T15:15:00Z
0.740574;0.2813656;2016-02-16T15:30:00Z
1.125398;0.3285744;2016-02-16T15:45:00Z
1.20314;0.407256;2016-02-16T16:00:00Z
1.498562;0.4406168;2016-02-16T16:15:00Z
0.804634;0.4426624;2016-02-16T16:30:00Z
0.703568;0.409144;2016-02-16T16:45:00Z
0.645262;0.407256;2016-02-16T17:00:00Z
0.538444;0.3836512;2016-02-16T17:15:00Z
0.621938;0.3894736;2016-02-16T17:30:00Z
0.5131;0.4033216;2016-02-16T17:45:00Z
0.620074;0.4111896;2016-02-16T18:00:00Z
0.995102;0.4760232;2016-02-16T18:15:00Z
1.183706;0.4799576;2016-02-16T18:30:00Z
0.899946;0.399388;2016-02-16T18:45:00Z
0.67838;0.393408;2016-02-16T19:00:00Z
0.68802;0.3973416;2016-02-16T19:15:00Z
0.857188;0.3816056;2016-02-16T19:30:00Z
0.855166;0.3816056;2016-02-16T19:45:00Z
0.711342;0.3894736;2016-02-16T20:00:00Z
0.637488;0.3776712;2016-02-16T20:15:00Z
0.79888;0.3757832;2016-02-16T20:30:00Z
0.553992;0.3679152;2016-02-16T20:45:00Z
0.882376;0.332508;2016-02-16T21:00:00Z
0.676358;0.3285744;2016-02-16T21:15:00Z
0.639508;0.3403768;2016-02-16T21:30:00Z
0.647282;0.32464;2016-02-16T21:45:00Z
0.5131;0.3049696;2016-02-16T22:00:00Z
0.546218;0.2774312;2016-02-16T22:15:00Z
0.390734;0.2223544;2016-02-16T22:30:00Z
0.450906;0.226288;2016-02-16T22:45:00Z
0.625826;0.1948152;2016-02-16T23:00:00Z
