uuid;geo_position;id;length;node_a;node_b;olm_characteristic;operates_from;operates_until;operator;parallel_devices;type
e74dbbe9-948f-4056-8134-fd1d9d39e773;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4253],[11.8196,53.4257]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 86;0.0190003;03b2aa45-84f6-48c0-9dab-427e046a5672;79e19265-08e8-407f-ae95-2f78e344d3a4;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
24c0dc1c-2e99-46ed-a52b-5a7aae7c9afb;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4249],[11.8166,53.4253]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 72;0.00189914;7c35a794-f569-4a9c-acb0-d03647610086;50cac08e-bf24-4526-9466-53ca5edccd15;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
41a72cb2-f037-4196-a248-2b18a578db50;"{""type"":""LineString"",""coordinates"":[[11.816,53.421],[11.816,53.4214]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 78;0.00156586;98c14f60-e196-4f12-903b-8485f1eacb16;ca0b9e34-ddc8-405e-86a4-ab939626c4a2;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e2919117-f70a-4b32-a5ab-f077fe0a84ef;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4253],[11.8166,53.4257]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 70;0.00263875;50cac08e-bf24-4526-9466-53ca5edccd15;8726dc29-621e-4455-a541-cd88d7da457f;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7d3ee5e1-1749-4e43-afeb-4ccf5f431312;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4282],[11.8196,53.4286]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 103;0.011354;a3ed5af5-1fcb-4fce-af0f-708d3d604124;31e6e197-719d-4aaf-8ca5-ab9e7549390e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
cbba4a6b-27d1-4724-a193-134af220a57d;"{""type"":""LineString"",""coordinates"":[[11.8182,53.4257],[11.8182,53.4254]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 49;0.018118;c86d6361-4159-4787-b5f4-e41dcaa95195;c6c20ab1-16fb-4f82-8017-273022da8bb0;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
b84fad90-182c-4ac1-b77d-394f39024ffc;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4286],[11.8196,53.4289]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 19;0.0115943;31e6e197-719d-4aaf-8ca5-ab9e7549390e;47246a84-ad0e-4d04-9d98-1c9cd5d363c1;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
6c87a571-9d8b-4df9-bd86-cde7954bee28;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4271],[11.8213,53.4267]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 21;0.00282037;7b81b518-00e0-4ff1-b4cf-876903958d7a;dc54bd8a-b7d8-4e99-adb0-d6ee5084241c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
536ef1a2-b988-4474-a5d4-1254598c4716;"{""type"":""LineString"",""coordinates"":[[11.8191,53.4227],[11.8191,53.4223]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 82;0.00544392;15a86f7d-fb73-49a4-af6a-25b14122378d;c7e48384-5699-4a38-a887-7e15a9145202;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
c0c99b3a-1c61-47b8-931d-571d9494d98f;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4241],[11.8166,53.4245]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 51;0.0182324;5682ac05-7336-4ebc-a5d1-3b69c79fb3b1;7efabb8d-ba17-4487-96d9-5744b1fedf8a;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
d3366635-447e-4d45-b839-7a7561f869a3;"{""type"":""LineString"",""coordinates"":[[11.822,53.4294],[11.8221,53.429]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 4;0.0141339;c5b6bfaf-1621-40a7-9c53-02cfb59c04d9;9644f198-e801-4545-87ee-a24e2a8039bd;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
932dd0d7-2051-4a3a-a0e3-489210d3b763;"{""type"":""LineString"",""coordinates"":[[11.8169,53.4289],[11.817,53.4293]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 57;0.0219657;a882e666-82d1-4ba6-87df-fc702fe06187;85751c9b-3e5e-468a-9dc7-43775b0d4a6f;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e718d253-34ea-4c00-a653-80ac0af2934e;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4293],[11.8213,53.429]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 11;0.00557129;844c0b9c-058a-4228-a8c4-bf2defff6958;16091b6d-f1ea-4a07-9ad4-30d595aba68d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
3ac954bf-5c1e-428a-9da7-37331f53d8fe;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4248],[11.8175,53.4253]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 69;0.0017759;0d6c3f2b-5296-4ec1-995c-b150e72f035f;73e7a7e8-2154-46ea-9727-a4916af3570c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
7e9a0440-2a62-4daf-a4ab-e9f14f6cfd77;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4238],[11.8166,53.4234]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 53;0.0337731;4129e079-6712-4275-911c-36729d698c42;57b40047-4f9d-46bb-bf19-c0a86bbd4f5b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
10a2050e-173b-43a7-91a0-157cee5c900d;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4257],[11.8195,53.426]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 87;0.00654022;79e19265-08e8-407f-ae95-2f78e344d3a4;9f1baf4e-12e1-41d1-8efc-81cfc78f1957;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
0dfd30a5-394e-49ff-95e9-50e73bf2604c;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4232],[11.8214,53.4229]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 34;0.0199334;a966644c-37d5-4400-9fa0-725fd88586a8;002a4495-96e4-49c9-abbe-8fccb3e9c83e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
847934a0-e2b7-4caf-bb40-2e6af5bcb0ab;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4238],[11.8166,53.4241]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 50;0.0101795;4129e079-6712-4275-911c-36729d698c42;5682ac05-7336-4ebc-a5d1-3b69c79fb3b1;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
2daf9021-eb24-4d0c-bced-00e713a65b3a;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4225],[11.8213,53.4222]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 36;0.010188;b909fb45-b6ee-427f-afd7-e8a0ec7274c6;589bf32a-b361-4536-ae96-6d56d184eedb;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
2f1b02a3-5a58-4723-ab8f-827118a4c611;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4239],[11.8213,53.4236]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 32;0.0188563;d0bfabdb-0e83-423b-a20a-ab9197c4284e;3464496c-7dd4-41e9-ae0a-99ade0b51572;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
a5e9b6b0-2afc-49b0-8aad-705410b823c2;"{""type"":""LineString"",""coordinates"":[[11.815,53.4285],[11.815,53.4281]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 109;0.027;88cf719a-92df-4dfd-9a83-f84330e28fe0;d38d936a-9c05-4bdc-8331-418fef27f492;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
ae82a1c1-9790-44d1-8dab-52d75c7b79ce;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4286],[11.8213,53.4282]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 6;0.0050064;1403edf9-e47c-4705-8563-83bcd639482e;09285b78-9c18-4af7-9c7a-942cc868016f;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e642eafb-2b6e-4b78-80b8-1ab15db8cfeb;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4278],[11.8196,53.4282]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 101;0.0153312;7dc43c81-9a61-45a0-9745-800a28bf4a9d;a3ed5af5-1fcb-4fce-af0f-708d3d604124;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
41a4c5e5-7b54-46a8-b6b6-d7b5861a251c;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4195],[11.8198,53.4199]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 96;0.0010841;af2b07ce-1a96-4b50-9e21-badf29eed519;215eaa45-82c3-49c7-a60f-4fa13215de05;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
44821cfc-7670-4f28-8941-70e9345cb069;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4225],[11.8203,53.4221]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 15;0.027677;a7725293-05fc-447f-bc12-38b689b0a956;eae8a04c-44f2-4da3-95f6-cae48f85737c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
d665e8c6-40fb-4608-97fb-99a4cf52560e;"{""type"":""LineString"",""coordinates"":[[11.815,53.4281],[11.815,53.4277]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 110;0.041;d38d936a-9c05-4bdc-8331-418fef27f492;3e6be3ac-2b51-4080-b815-391313612fc7;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
2f37bd36-f356-4d29-81c7-dd9c2fba5e7d;"{""type"":""LineString"",""coordinates"":[[11.8166,53.4234],[11.8166,53.423]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 45;0.00223482;57b40047-4f9d-46bb-bf19-c0a86bbd4f5b;5b73ded9-3ca4-4f18-a2ab-c27b9a3dcf9d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
bcccf0b5-e0e3-4cc7-82bb-262ebc19415e;"{""type"":""LineString"",""coordinates"":[[11.8169,53.4289],[11.8168,53.4285]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 56;0.039;a882e666-82d1-4ba6-87df-fc702fe06187;c41ebab8-16a0-4a3a-b4af-26073932d462;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
3685f389-6822-4522-a633-74265b67eaee;"{""type"":""LineString"",""coordinates"":[[11.816,53.4227],[11.816,53.423]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 76;0.00185168;3faac527-0ff3-44a7-9e4f-24a41940da90;2575f527-1f4e-45e2-bed2-4a5427f122e0;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
48347702-9e58-49f3-a7de-72024d4b296c;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4199],[11.8198,53.4203]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 2;0.00995493;215eaa45-82c3-49c7-a60f-4fa13215de05;5596da2f-ca32-4ad3-81da-1ffa17cd3d7b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
ec2a73ea-50ba-4187-b8b0-a5046cf6b632;"{""type"":""LineString"",""coordinates"":[[11.8195,53.425],[11.8196,53.4253]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 83;0.00510961;29516ae3-6676-4797-99c1-1f0a32b989d8;03b2aa45-84f6-48c0-9dab-427e046a5672;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
d1940183-f7bb-42df-b8ff-63ac7aff0b1d;"{""type"":""LineString"",""coordinates"":[[11.8198,53.4211],[11.8198,53.4216]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 9;0.00439896;27b84da5-478e-4a05-8fe7-a9f800db5eff;883edf38-9a18-4f61-981a-691aaf436cc7;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
dd618e3f-9ef9-4e4b-b632-737d79c4d8c3;"{""type"":""LineString"",""coordinates"":[[11.8175,53.427],[11.8174,53.4273]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 62;0.00124645;80b8d1f8-7e83-421d-a95a-c193fc35f4f7;8ace5c2b-584a-4015-990f-6f1e14de4ddb;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
ed80666a-cf86-404a-b3a7-ad49be1cd40c;"{""type"":""LineString"",""coordinates"":[[11.816,53.423],[11.816,53.4234]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 77;0.00232237;2575f527-1f4e-45e2-bed2-4a5427f122e0;5d3bcf55-0520-43ff-8d63-3d0eb421e442;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
444615ed-26f2-45a7-8b5d-213c72e83a4f;"{""type"":""LineString"",""coordinates"":[[11.8201,53.4239],[11.8196,53.4243]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 95;0.0281251;80962bd3-a10f-4ed2-ba6a-3e802189939c;f4da61e4-7600-4cd1-95b6-c70b56c049fc;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
05ebbc17-61bc-4810-ae19-9ee04d7ce8d0;"{""type"":""LineString"",""coordinates"":[[11.8175,53.4285],[11.8169,53.4289]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 54;0.0173762;30b2ce2d-41dd-4d1d-866d-47abd24bfc3e;a882e666-82d1-4ba6-87df-fc702fe06187;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
caf90323-aad2-496e-a0e3-a4ba7c9a481c;"{""type"":""LineString"",""coordinates"":[[11.8174,53.4273],[11.8175,53.4277]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 64;0.00314803;8ace5c2b-584a-4015-990f-6f1e14de4ddb;7f692039-eef6-45f6-9e30-b5983f6750a5;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
60b400db-b048-4bed-be29-8abc18780d10;"{""type"":""LineString"",""coordinates"":[[11.816,53.4206],[11.816,53.421]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 14;0.045296;d6dbb0ae-13c9-438e-93b3-b6c63a0708df;98c14f60-e196-4f12-903b-8485f1eacb16;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
cf13634d-abd2-465d-8839-c95a54af7a80;"{""type"":""LineString"",""coordinates"":[[11.816,53.4214],[11.816,53.4218]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 80;0.0101988;ca0b9e34-ddc8-405e-86a4-ab939626c4a2;43040a39-8b6c-401f-9dfd-82b42aa6dec6;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
30044e09-a0f8-417d-a949-afcfa940f671;"{""type"":""LineString"",""coordinates"":[[11.8213,53.4253],[11.8213,53.425]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 25;0.0124821;a432b8ce-0462-478b-83e7-3107cd2e909c;58b551b6-83bd-4f1c-8d9c-8c9a7f638c0b;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
fe71fe2b-8dd0-4942-b0b5-d241e095b912;"{""type"":""LineString"",""coordinates"":[[11.8195,53.4268],[11.8195,53.4272]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 97;0.0032723;34031e92-3444-47d5-94ae-cceeb5d96bb2;120eaa58-a500-4ae2-a86a-56a40b931ec1;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
66e44163-7091-4f1b-991c-64108e2238f6;"{""type"":""LineString"",""coordinates"":[[11.8196,53.4243],[11.8191,53.4239]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 88;0.0185855;f4da61e4-7600-4cd1-95b6-c70b56c049fc;b5c1e826-63fd-4b0c-bec0-0c758389ef58;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
82bac681-169f-48d8-9842-fd69d3adbfe0;"{""type"":""LineString"",""coordinates"":[[11.816,53.4234],[11.8166,53.4238]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 75;0.0109137;5d3bcf55-0520-43ff-8d63-3d0eb421e442;4129e079-6712-4275-911c-36729d698c42;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
74a5dc42-e689-490f-a611-ae7c3767f01b;"{""type"":""LineString"",""coordinates"":[[11.816,53.4218],[11.816,53.4222]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 81;0.0100396;43040a39-8b6c-401f-9dfd-82b42aa6dec6;62d603c3-f306-40b3-a665-ba9892d226f0;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
0eedb3d0-cedc-4798-b42e-d8e8ef646b82;"{""type"":""LineString"",""coordinates"":[[11.8195,53.4275],[11.8196,53.4278]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 100;0.0129061;9d136a6b-5fdc-44ed-a5ed-599a55281024;7dc43c81-9a61-45a0-9745-800a28bf4a9d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
b44446fd-2125-4c7b-850e-b0f3d6c8b110;"{""type"":""LineString"",""coordinates"":[[11.8174,53.4281],[11.8175,53.4285]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 61;0.014766;3f6c26dd-842b-4dee-b71f-4aa32e2654ff;30b2ce2d-41dd-4d1d-866d-47abd24bfc3e;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
31c914bc-dd9e-4825-9b4b-b5fc1b971e0d;"{""type"":""LineString"",""coordinates"":[[11.8166,53.423],[11.8166,53.4227]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 46;0.00683612;5b73ded9-3ca4-4f18-a2ab-c27b9a3dcf9d;ad30322c-0c99-4669-8e4b-25265087a66d;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
e7ac7023-f4e3-460d-8d02-4c9c444d2e18;"{""type"":""LineString"",""coordinates"":[[11.8191,53.422],[11.8191,53.4216]],""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}}}";LV5.201 Line 63;0.0149947;c6dac3ab-f44f-4b87-800c-0f4da64673f1;8f53645e-1f28-4eb1-807f-eb2a473f9d4c;"olm:{(0.0,1.0)}";;;;1;9a8e9b63-af21-4c1b-8db7-fc2924f9610e
